run,epoch,loss,train_auprc,valid_auprc,valid_auc,best_epoch,gap_train_valid
11.08_S10_multihospital_seed20260721,134,0.1489,0.974,0.9032,0.9646,121,0.07079999999999997
11.08_S10_multihospital_seed20260721,135,0.1597,0.9741,0.9025,0.9643,121,0.0716
11.08_S10_multihospital_seed20260721,136,0.1628,0.9742,0.9022,0.964,121,0.07199999999999995
11.08_S10_multihospital_seed20260721,137,0.1449,0.9744,0.9037,0.9645,121,0.0707000000000001
11.08_S10_multihospital_seed20260721,138,0.1464,0.9747,0.9056,0.9647,121,0.06910000000000005
11.08_S10_multihospital_seed20260721,139,0.1489,0.9751,0.9082,0.9658,121,0.06689999999999996
11.08_S10_multihospital_seed20260721,140,0.1579,0.9754,0.908,0.9658,121,0.06740000000000002
11.08_S10_multihospital_seed20260721,141,0.1591,0.9756,0.9084,0.9658,121,0.06720000000000004
11.08_S10_multihospital_seed20260721,142,0.1545,0.9758,0.9063,0.9658,121,0.0695
11.08_S10_multihospital_seed20260721,143,0.1611,0.9755,0.9096,0.9665,121,0.06590000000000007
11.08_S10_multihospital_seed20260721,144,0.1504,0.9756,0.9102,0.9668,121,0.06540000000000001
11.08_S10_multihospital_seed20260721,145,0.1429,0.9756,0.9129,0.9676,121,0.06269999999999998
11.08_S10_multihospital_seed20260721,146,0.1516,0.9758,0.9141,0.968,146,0.06169999999999998
11.08_S10_multihospital_seed20260721,147,0.1525,0.976,0.9115,0.9676,146,0.0645
11.08_S10_multihospital_seed20260721,148,0.1612,0.9761,0.9121,0.9678,146,0.06399999999999995
11.08_S10_multihospital_seed20260721,149,0.1552,0.9763,0.9124,0.9679,146,0.06389999999999996
11.08_S10_multihospital_seed20260721,150,0.1543,0.9766,0.9127,0.9682,146,0.06390000000000007
11.08_S10_multihospital_seed20260721,151,0.1681,0.9765,0.9177,0.9687,151,0.058800000000000074
11.08_S10_multihospital_seed20260721,152,0.1623,0.9766,0.9189,0.9693,152,0.057699999999999974
11.08_S10_multihospital_seed20260721,153,0.1477,0.9766,0.9172,0.969,152,0.05940000000000001
11.08_S10_multihospital_seed20260721,154,0.1578,0.9766,0.9171,0.9689,152,0.0595
11.08_S10_multihospital_seed20260721,155,0.1651,0.9767,0.9173,0.9687,152,0.05940000000000001
11.08_S10_multihospital_seed20260721,156,0.1588,0.9763,0.916,0.9683,152,0.06029999999999991
11.08_S10_multihospital_seed20260721,157,0.1499,0.9766,0.9158,0.9682,152,0.060800000000000076
11.08_S10_multihospital_seed20260721,158,0.1403,0.9766,0.9178,0.9686,152,0.058800000000000074
11.08_S10_multihospital_seed20260721,159,0.1567,0.976,0.9174,0.9688,152,0.058599999999999985
11.08_S10_multihospital_seed20260721,160,0.1363,0.9762,0.9182,0.9689,152,0.05799999999999994
11.08_S10_multihospital_seed20260721,161,0.1392,0.9765,0.9202,0.9694,161,0.05630000000000002
11.08_S10_multihospital_seed20260721,162,0.1615,0.9768,0.9217,0.9694,162,0.05510000000000004
11.08_S10_multihospital_seed20260721,163,0.1408,0.9774,0.9202,0.969,162,0.05720000000000003
11.08_S10_multihospital_seed20260721,164,0.148,0.9775,0.9181,0.9688,162,0.05940000000000001
11.08_S10_multihospital_seed20260721,165,0.1583,0.9777,0.9173,0.9685,162,0.06040000000000001
11.08_S10_multihospital_seed20260721,166,0.141,0.9774,0.9196,0.9689,162,0.057800000000000074
11.08_S10_multihospital_seed20260721,167,0.1502,0.9771,0.9177,0.9689,162,0.05940000000000001
11.08_S10_multihospital_seed20260721,168,0.147,0.9768,0.9196,0.9695,162,0.05720000000000003
11.08_S10_multihospital_seed20260721,169,0.1438,0.9768,0.921,0.9695,162,0.05579999999999996
11.08_S10_multihospital_seed20260721,170,0.1389,0.9769,0.9215,0.9694,162,0.055400000000000005
11.08_S10_multihospital_seed20260721,171,0.1437,0.9769,0.9214,0.9695,162,0.055499999999999994
11.08_S10_multihospital_seed20260721,172,0.1495,0.9769,0.9205,0.9694,162,0.056400000000000006
11.08_S10_multihospital_seed20260721,173,0.1409,0.9768,0.9177,0.9693,162,0.05910000000000004
11.08_S10_multihospital_seed20260721,174,0.1493,0.9764,0.9164,0.969,162,0.06000000000000005
11.08_S10_multihospital_seed20260721,175,0.1422,0.9763,0.9178,0.9696,162,0.058499999999999996
11.08_S10_multihospital_seed20260721,176,0.1432,0.9767,0.919,0.9698,162,0.057699999999999974
11.08_S10_multihospital_seed20260721,177,0.1487,0.9768,0.9235,0.9708,177,0.053300000000000014
11.08_S10_multihospital_seed20260721,178,0.155,0.9772,0.926,0.971,178,0.05119999999999991
11.08_S10_multihospital_seed20260721,179,0.1456,0.9773,0.925,0.9707,178,0.0522999999999999
11.08_S10_multihospital_seed20260721,180,0.1452,0.9774,0.9229,0.9704,178,0.05449999999999999
11.08_S10_multihospital_seed20260721,181,0.1356,0.9777,0.9188,0.9704,178,0.05890000000000006
11.08_S10_multihospital_seed20260721,182,0.1403,0.9777,0.9187,0.9704,178,0.05900000000000005
11.08_S10_multihospital_seed20260721,183,0.1251,0.978,0.9188,0.9702,178,0.05920000000000003
11.08_S10_multihospital_seed20260721,184,0.1318,0.978,0.9191,0.9702,178,0.05889999999999995
11.08_S10_multihospital_seed20260721,185,0.1381,0.9783,0.9191,0.97,178,0.05919999999999992
11.08_S10_multihospital_seed20260721,186,0.1295,0.9787,0.9181,0.9702,178,0.06059999999999999
11.08_S10_multihospital_seed20260721,187,0.1199,0.9791,0.9189,0.9705,178,0.06019999999999992
11.08_S10_multihospital_seed20260721,188,0.1311,0.9796,0.9207,0.9708,178,0.05890000000000006
11.08_S10_multihospital_seed20260721,189,0.1297,0.98,0.9225,0.9709,178,0.057499999999999996
11.08_S10_multihospital_seed20260721,190,0.1393,0.9805,0.922,0.9707,178,0.058499999999999996
11.08_S10_multihospital_seed20260721,191,0.1291,0.981,0.9215,0.9705,178,0.0595
11.08_S10_multihospital_seed20260721,192,0.1316,0.981,0.9225,0.9707,178,0.058499999999999996
11.08_S10_multihospital_seed20260721,193,0.1253,0.9812,0.9218,0.9705,178,0.05940000000000001
11.08_S10_multihospital_seed20260721,194,0.1348,0.9813,0.9243,0.9712,178,0.05699999999999994
11.08_S10_multihospital_seed20260721,195,0.1312,0.9812,0.926,0.9715,195,0.055199999999999916
11.08_S10_multihospital_seed20260721,196,0.1303,0.9812,0.9267,0.9716,196,0.05449999999999999
11.08_S10_multihospital_seed20260721,197,0.1257,0.9812,0.9276,0.9719,197,0.05359999999999998
11.08_S10_multihospital_seed20260721,198,0.141,0.9813,0.9253,0.9718,197,0.05599999999999994
11.08_S10_multihospital_seed20260721,199,0.1363,0.9811,0.9261,0.9723,197,0.05499999999999994
11.08_S10_multihospital_seed20260721,200,0.1393,0.9815,0.9274,0.9726,197,0.05410000000000004
11.08_S10_multihospital_seed20260722,1,1.0555,0.3897,0.4705,0.7395,1,-0.08079999999999998
11.08_S10_multihospital_seed20260722,2,1.0244,0.5237,0.5391,0.7449,2,-0.01539999999999997
11.08_S10_multihospital_seed20260722,3,1.0098,0.5604,0.5467,0.7385,3,0.013700000000000045
11.08_S10_multihospital_seed20260722,4,0.9932,0.5748,0.5421,0.7331,3,0.03269999999999995
11.08_S10_multihospital_seed20260722,5,0.9655,0.5851,0.5314,0.73,3,0.05369999999999997
11.08_S10_multihospital_seed20260722,6,0.9716,0.592,0.5331,0.732,3,0.05889999999999995
11.08_S10_multihospital_seed20260722,7,0.9456,0.6019,0.5452,0.7388,3,0.05669999999999997
11.08_S10_multihospital_seed20260722,8,0.9251,0.6099,0.5537,0.7485,8,0.05620000000000003
11.08_S10_multihospital_seed20260722,9,0.9254,0.6154,0.563,0.7635,9,0.0524
11.08_S10_multihospital_seed20260722,10,0.9073,0.6207,0.5673,0.7723,10,0.0534
11.08_S10_multihospital_seed20260722,11,0.913,0.6266,0.5686,0.7807,11,0.05800000000000005
11.08_S10_multihospital_seed20260722,12,0.8857,0.637,0.5776,0.7954,12,0.05940000000000001
11.08_S10_multihospital_seed20260722,13,0.8876,0.6442,0.5966,0.8152,13,0.047599999999999976
11.08_S10_multihospital_seed20260722,14,0.8672,0.6556,0.613,0.8305,14,0.04259999999999997
11.08_S10_multihospital_seed20260722,15,0.8592,0.6599,0.6147,0.8368,15,0.04520000000000002
11.08_S10_multihospital_seed20260722,16,0.8563,0.6685,0.6265,0.8455,16,0.04200000000000004
11.08_S10_multihospital_seed20260722,17,0.8324,0.677,0.6262,0.8486,16,0.05080000000000007
11.08_S10_multihospital_seed20260722,18,0.8309,0.6848,0.633,0.8521,18,0.05179999999999996
11.08_S10_multihospital_seed20260722,19,0.8172,0.6935,0.6353,0.8542,19,0.05820000000000003
11.08_S10_multihospital_seed20260722,20,0.8002,0.703,0.6429,0.8566,20,0.06009999999999993
11.08_S10_multihospital_seed20260722,21,0.7852,0.7119,0.6442,0.8587,21,0.06769999999999998
11.08_S10_multihospital_seed20260722,22,0.7746,0.7224,0.6496,0.8623,22,0.07280000000000009
11.08_S10_multihospital_seed20260722,23,0.7835,0.7354,0.6552,0.8666,23,0.08020000000000005
11.08_S10_multihospital_seed20260722,24,0.7428,0.7461,0.6678,0.8712,24,0.07830000000000004
11.08_S10_multihospital_seed20260722,25,0.7309,0.7546,0.6743,0.8757,25,0.08030000000000004
11.08_S10_multihospital_seed20260722,26,0.7292,0.7639,0.6819,0.881,26,0.08200000000000007
11.08_S10_multihospital_seed20260722,27,0.7006,0.7735,0.6935,0.8883,27,0.07999999999999996
11.08_S10_multihospital_seed20260722,28,0.6936,0.7847,0.6994,0.8933,28,0.08529999999999993
11.08_S10_multihospital_seed20260722,29,0.6787,0.7959,0.7151,0.8995,29,0.0808000000000001
11.08_S10_multihospital_seed20260722,30,0.6831,0.8091,0.7247,0.903,30,0.08440000000000003
11.08_S10_multihospital_seed20260722,31,0.6696,0.8195,0.7325,0.906,31,0.08699999999999997
11.08_S10_multihospital_seed20260722,32,0.6178,0.8301,0.7388,0.9084,32,0.09129999999999994
11.08_S10_multihospital_seed20260722,33,0.6173,0.8386,0.7408,0.9096,33,0.0978
11.08_S10_multihospital_seed20260722,34,0.5784,0.8473,0.7445,0.912,34,0.1028
11.08_S10_multihospital_seed20260722,35,0.5763,0.853,0.7488,0.9137,35,0.10419999999999996
11.08_S10_multihospital_seed20260722,36,0.5539,0.8585,0.7564,0.916,36,0.10210000000000008
11.08_S10_multihospital_seed20260722,37,0.5582,0.8636,0.7607,0.9186,37,0.10289999999999999
11.08_S10_multihospital_seed20260722,38,0.504,0.8694,0.7676,0.9228,38,0.1018
11.08_S10_multihospital_seed20260722,39,0.5287,0.8753,0.7744,0.9258,39,0.10089999999999999
11.08_S10_multihospital_seed20260722,40,0.5151,0.8803,0.7861,0.9298,40,0.09419999999999995
11.08_S10_multihospital_seed20260722,41,0.4719,0.885,0.7982,0.9332,41,0.08679999999999999
11.08_S10_multihospital_seed20260722,42,0.4816,0.8907,0.81,0.9354,42,0.0807
11.08_S10_multihospital_seed20260722,43,0.44,0.8975,0.8179,0.9373,43,0.0796
11.08_S10_multihospital_seed20260722,44,0.4308,0.9001,0.8181,0.9374,44,0.08199999999999996
11.08_S10_multihospital_seed20260722,45,0.4413,0.9046,0.8209,0.9382,45,0.0837
11.08_S10_multihospital_seed20260722,46,0.4079,0.9092,0.8247,0.9397,46,0.08450000000000002
11.08_S10_multihospital_seed20260722,47,0.3975,0.9164,0.8282,0.9416,47,0.08819999999999995
11.08_S10_multihospital_seed20260722,48,0.3865,0.9211,0.8273,0.942,47,0.0938
11.08_S10_multihospital_seed20260722,49,0.3805,0.9243,0.8258,0.9416,47,0.09850000000000003
11.08_S10_multihospital_seed20260722,50,0.3632,0.9268,0.8323,0.9444,50,0.09449999999999992
11.08_S10_multihospital_seed20260722,51,0.3587,0.9285,0.8409,0.9466,51,0.08760000000000001
11.08_S10_multihospital_seed20260722,52,0.3256,0.9305,0.8423,0.9483,52,0.08819999999999995
11.08_S10_multihospital_seed20260722,53,0.3722,0.9328,0.8445,0.9501,53,0.08829999999999993
11.08_S10_multihospital_seed20260722,54,0.3517,0.9349,0.8439,0.9509,53,0.09099999999999997
11.08_S10_multihospital_seed20260722,55,0.3259,0.9365,0.844,0.9515,53,0.09250000000000003
11.08_S10_multihospital_seed20260722,56,0.3238,0.938,0.8476,0.9526,56,0.09039999999999992
11.08_S10_multihospital_seed20260722,57,0.3171,0.9399,0.8481,0.9526,57,0.09179999999999999
11.08_S10_multihospital_seed20260722,58,0.3032,0.9401,0.8496,0.9534,58,0.09050000000000002
11.08_S10_multihospital_seed20260722,59,0.2934,0.9407,0.8554,0.9544,59,0.08529999999999993
11.08_S10_multihospital_seed20260722,60,0.3,0.9422,0.8553,0.9552,59,0.08690000000000009
11.08_S10_multihospital_seed20260722,61,0.2751,0.9441,0.8575,0.9557,61,0.08660000000000001
11.08_S10_multihospital_seed20260722,62,0.2841,0.9448,0.8586,0.9561,62,0.08619999999999994
11.08_S10_multihospital_seed20260722,63,0.2785,0.9454,0.8608,0.9567,63,0.08460000000000001
11.08_S10_multihospital_seed20260722,64,0.2787,0.9457,0.8625,0.957,64,0.08319999999999994
11.08_S10_multihospital_seed20260722,65,0.2841,0.9461,0.8636,0.9571,65,0.08250000000000002
11.08_S10_multihospital_seed20260722,66,0.2496,0.947,0.8678,0.9579,66,0.07919999999999994
11.08_S10_multihospital_seed20260722,67,0.2481,0.9481,0.8712,0.9585,67,0.07690000000000008
11.08_S10_multihospital_seed20260722,68,0.2701,0.9495,0.877,0.9588,68,0.07250000000000001
11.08_S10_multihospital_seed20260722,69,0.2529,0.9501,0.879,0.9593,69,0.07109999999999994
11.08_S10_multihospital_seed20260722,70,0.2604,0.9509,0.8767,0.9591,69,0.07419999999999993
11.08_S10_multihospital_seed20260722,71,0.2317,0.9518,0.8751,0.9588,69,0.07669999999999999
11.08_S10_multihospital_seed20260722,72,0.2339,0.9523,0.8768,0.9588,69,0.07550000000000001
11.08_S10_multihospital_seed20260722,73,0.2374,0.9523,0.8749,0.9586,69,0.07740000000000002
11.08_S10_multihospital_seed20260722,74,0.2412,0.9529,0.8736,0.9583,69,0.07929999999999993
11.08_S10_multihospital_seed20260722,75,0.2157,0.9547,0.8748,0.9589,69,0.07989999999999997
11.08_S10_multihospital_seed20260722,76,0.2192,0.9559,0.877,0.9598,69,0.07889999999999997
11.08_S10_multihospital_seed20260722,77,0.2331,0.9567,0.8755,0.9588,69,0.08120000000000005
11.08_S10_multihospital_seed20260722,78,0.2217,0.9582,0.8757,0.9585,69,0.08250000000000002
11.08_S10_multihospital_seed20260722,79,0.2256,0.9587,0.8774,0.9591,69,0.08130000000000004
11.08_S10_multihospital_seed20260722,80,0.205,0.9595,0.8789,0.9603,69,0.0806
11.08_S10_multihospital_seed20260722,81,0.2171,0.9597,0.8786,0.9604,69,0.08109999999999995
11.08_S10_multihospital_seed20260722,82,0.2103,0.9594,0.8753,0.9602,69,0.08410000000000006
11.08_S10_multihospital_seed20260722,83,0.2261,0.96,0.8747,0.9597,69,0.08529999999999993
11.08_S10_multihospital_seed20260722,84,0.1946,0.9612,0.8757,0.9599,69,0.08550000000000002
11.08_S10_multihospital_seed20260722,85,0.1937,0.9615,0.8763,0.9603,69,0.08520000000000005
11.08_S10_multihospital_seed20260722,86,0.211,0.9626,0.8748,0.96,69,0.08779999999999999
11.08_S10_multihospital_seed20260722,87,0.2175,0.9634,0.8785,0.9599,69,0.08490000000000009
11.08_S10_multihospital_seed20260722,88,0.2167,0.9641,0.88,0.9601,88,0.08409999999999995
11.08_S10_multihospital_seed20260722,89,0.201,0.9646,0.8817,0.9606,89,0.08289999999999997
11.08_S10_multihospital_seed20260722,90,0.1889,0.9647,0.8853,0.961,90,0.07940000000000003
11.08_S10_multihospital_seed20260722,91,0.19,0.965,0.8856,0.961,91,0.07939999999999992
11.08_S10_multihospital_seed20260722,92,0.1843,0.9655,0.8855,0.961,91,0.08000000000000007
11.08_S10_multihospital_seed20260722,93,0.1777,0.965,0.8835,0.9608,91,0.08150000000000002
11.08_S10_multihospital_seed20260722,94,0.1843,0.9648,0.8845,0.9611,91,0.08030000000000004
11.08_S10_multihospital_seed20260722,95,0.1897,0.9651,0.8842,0.9611,91,0.08089999999999997
11.08_S10_multihospital_seed20260722,96,0.1893,0.9647,0.8841,0.9611,91,0.0806
11.08_S10_multihospital_seed20260722,97,0.1914,0.9648,0.8846,0.9613,91,0.08019999999999994
11.08_S10_multihospital_seed20260722,98,0.1979,0.9652,0.8825,0.9612,91,0.0827
11.08_S10_multihospital_seed20260722,99,0.1826,0.9655,0.8824,0.961,91,0.08310000000000006
11.08_S10_multihospital_seed20260722,100,0.1852,0.9655,0.8783,0.9601,91,0.08720000000000006
11.08_S10_multihospital_seed20260722,101,0.1936,0.9654,0.8743,0.959,91,0.09110000000000007
11.08_S10_multihospital_seed20260722,102,0.1765,0.9655,0.8764,0.9599,91,0.08910000000000007
11.08_S10_multihospital_seed20260722,103,0.1855,0.9666,0.8775,0.9603,91,0.08910000000000007
11.08_S10_multihospital_seed20260722,104,0.1762,0.9671,0.8796,0.9604,91,0.08749999999999991
11.08_S10_multihospital_seed20260722,105,0.201,0.9675,0.8847,0.9611,91,0.08279999999999998
11.08_S10_multihospital_seed20260722,106,0.172,0.9678,0.8819,0.9607,91,0.08589999999999998
11.08_S10_multihospital_seed20260722,107,0.1655,0.9684,0.8816,0.9603,91,0.08679999999999999
11.08_S10_multihospital_seed20260722,108,0.1908,0.9689,0.8816,0.9606,91,0.08729999999999993
11.08_S10_multihospital_seed20260722,109,0.1877,0.969,0.8832,0.961,91,0.08579999999999999
11.08_S10_multihospital_seed20260722,110,0.1677,0.9695,0.8833,0.961,91,0.08620000000000005
11.08_S10_multihospital_seed20260722,111,0.1745,0.9698,0.8854,0.9614,91,0.08440000000000003
11.08_S10_multihospital_seed20260722,112,0.1677,0.9706,0.8877,0.9619,112,0.08289999999999997
11.08_S10_multihospital_seed20260722,113,0.1674,0.971,0.8908,0.9628,113,0.08019999999999994
11.08_S10_multihospital_seed20260722,114,0.1805,0.9715,0.8923,0.9636,114,0.07920000000000005
11.08_S10_multihospital_seed20260722,115,0.1798,0.9717,0.8895,0.9634,114,0.08220000000000005
11.08_S10_multihospital_seed20260722,116,0.1689,0.9718,0.8896,0.9635,114,0.08220000000000005
11.08_S10_multihospital_seed20260722,117,0.1601,0.9711,0.8873,0.9631,114,0.08379999999999999
11.08_S10_multihospital_seed20260722,118,0.171,0.9709,0.8845,0.9628,114,0.08640000000000003
11.08_S10_multihospital_seed20260722,119,0.1567,0.9711,0.8849,0.9628,114,0.08619999999999994
11.08_S10_multihospital_seed20260722,120,0.1707,0.9712,0.8863,0.963,114,0.08489999999999998
11.08_S10_multihospital_seed20260722,121,0.165,0.971,0.8904,0.9632,114,0.0806
11.08_S10_multihospital_seed20260722,122,0.1785,0.9718,0.8925,0.9636,122,0.07930000000000004
11.08_S10_multihospital_seed20260722,123,0.1741,0.972,0.8923,0.9636,122,0.0797
11.08_S10_multihospital_seed20260722,124,0.1578,0.9722,0.8945,0.9639,124,0.07769999999999999
11.08_S10_multihospital_seed20260722,125,0.1683,0.9726,0.8951,0.964,125,0.07750000000000001
11.08_S10_multihospital_seed20260722,126,0.1598,0.9733,0.8973,0.964,126,0.07600000000000007
11.08_S10_multihospital_seed20260722,127,0.1623,0.9738,0.8975,0.964,127,0.07630000000000003
11.08_S10_multihospital_seed20260722,128,0.1653,0.9743,0.8933,0.9642,127,0.08100000000000007
11.08_S10_multihospital_seed20260722,129,0.1528,0.9744,0.8948,0.9645,127,0.0796
11.08_S10_multihospital_seed20260722,130,0.1579,0.9748,0.8944,0.9646,127,0.08040000000000003
11.08_S10_multihospital_seed20260722,131,0.1508,0.9749,0.8958,0.965,127,0.07909999999999995
11.08_S10_multihospital_seed20260722,132,0.1547,0.9751,0.8951,0.9648,127,0.07999999999999996
11.08_S10_multihospital_seed20260722,133,0.1643,0.9752,0.8968,0.9654,127,0.07839999999999991
11.08_S10_multihospital_seed20260722,134,0.1609,0.9755,0.901,0.9656,134,0.07450000000000001
11.08_S10_multihospital_seed20260722,135,0.1542,0.9754,0.9039,0.9662,135,0.07150000000000001
11.08_S10_multihospital_seed20260722,136,0.151,0.9755,0.9049,0.9662,136,0.0706
11.08_S10_multihospital_seed20260722,137,0.1506,0.9759,0.9074,0.9665,137,0.0685
11.08_S10_multihospital_seed20260722,138,0.2041,0.9758,0.904,0.9658,137,0.07179999999999997
11.08_S10_multihospital_seed20260722,139,0.1534,0.9756,0.9053,0.9662,137,0.07030000000000003
11.08_S10_multihospital_seed20260722,140,0.1733,0.9759,0.9057,0.9664,137,0.07020000000000004
11.08_S10_multihospital_seed20260722,141,0.1405,0.9758,0.9079,0.9666,141,0.06789999999999996
11.08_S10_multihospital_seed20260722,142,0.1486,0.976,0.9068,0.9664,141,0.06919999999999993
11.08_S10_multihospital_seed20260722,143,0.1476,0.9766,0.9079,0.9664,143,0.06869999999999998
11.08_S10_multihospital_seed20260722,144,0.1571,0.9772,0.9105,0.9671,144,0.06669999999999998
11.08_S10_multihospital_seed20260722,145,0.1515,0.9778,0.9106,0.9672,145,0.06720000000000004
11.08_S10_multihospital_seed20260722,146,0.1568,0.9781,0.9126,0.9675,146,0.0655
11.08_S10_multihospital_seed20260722,147,0.1607,0.9783,0.9148,0.968,147,0.0635
11.08_S10_multihospital_seed20260722,148,0.1538,0.9788,0.9161,0.9683,148,0.06269999999999998
11.08_S10_multihospital_seed20260722,149,0.148,0.9788,0.9176,0.9686,149,0.06120000000000003
11.08_S10_multihospital_seed20260722,150,0.1654,0.979,0.9188,0.9687,150,0.06020000000000003
11.08_S10_multihospital_seed20260722,151,0.144,0.9794,0.9195,0.9687,151,0.059900000000000064
11.08_S10_multihospital_seed20260722,152,0.1474,0.9795,0.9206,0.9688,152,0.05890000000000006
